2025-01-26 23:04:49,155 INFO  Logger.cs: 70 - 
2025-01-27 00:52:15,887 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-27 00:52:30,794 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-27 00:53:11,048 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-27 00:53:19,179 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-01-27 00:53:19,676 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-27 00:54:03,873 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_hip
2025-01-27 00:54:04,164 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child FL_hip failed
2025-01-27 00:54:04,256 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_thigh
2025-01-27 00:54:04,872 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent FL_hip to child FL_thigh failed
2025-01-27 00:54:05,011 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_calf
2025-01-27 00:54:05,589 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent FL_thigh to child FL_calf failed
2025-01-27 00:54:05,643 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_foot
2025-01-27 00:54:05,646 INFO  ExportHelperExtension.cs: 1397 - Fixing components for FL_calf
2025-01-27 00:54:05,647 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-01-27 00:54:05,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 82
2025-01-27 00:54:05,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 87
2025-01-27 00:54:05,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 91
2025-01-27 00:54:05,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2025-01-27 00:54:05,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2025-01-27 00:54:05,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-01-27 00:54:05,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2025-01-27 00:54:05,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-01-27 00:54:05,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 2010
2025-01-27 00:54:05,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 2119
2025-01-27 00:54:05,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 2045
2025-01-27 00:54:05,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 2038
2025-01-27 00:54:05,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 1961
2025-01-27 00:54:05,652 INFO  ExportHelperExtension.cs: 1402 - Fixing 2885
2025-01-27 00:54:05,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1994
2025-01-27 00:54:05,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1995
2025-01-27 00:54:05,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1996
2025-01-27 00:54:05,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 2884
2025-01-27 00:54:05,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 1985
2025-01-27 00:54:05,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-01-27 00:54:05,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 104
2025-01-27 00:54:05,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 836
2025-01-27 00:54:05,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2025-01-27 00:54:05,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 2071
2025-01-27 00:54:05,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 331
2025-01-27 00:54:05,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2025-01-27 00:54:05,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-01-27 00:54:05,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 2397
2025-01-27 00:54:05,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 365
2025-01-27 00:54:05,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 2472
2025-01-27 00:54:05,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 2531
2025-01-27 00:54:05,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 2515
2025-01-27 00:54:05,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 2750
2025-01-27 00:54:05,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 2746
2025-01-27 00:54:05,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 679
2025-01-27 00:54:05,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 2998
2025-01-27 00:54:05,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 2975
2025-01-27 00:54:05,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 672
2025-01-27 00:54:05,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 535
2025-01-27 00:54:05,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 2941
2025-01-27 00:54:05,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 2937
2025-01-27 00:54:05,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 548
2025-01-27 00:54:05,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 658
2025-01-27 00:54:05,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 429
2025-01-27 00:54:05,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 436
2025-01-27 00:54:05,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 741
2025-01-27 00:54:05,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 747
2025-01-27 00:54:05,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 486
2025-01-27 00:54:05,666 INFO  ExportHelperExtension.cs: 1409 - Component 486 is already fixed
2025-01-27 00:54:05,667 INFO  ExportHelperExtension.cs: 1402 - Fixing 432
2025-01-27 00:54:05,667 INFO  ExportHelperExtension.cs: 1409 - Component 432 is already fixed
2025-01-27 00:54:05,667 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2025-01-27 00:54:05,667 INFO  ExportHelperExtension.cs: 1409 - Component 75 is already fixed
2025-01-27 00:54:05,668 INFO  ExportHelperExtension.cs: 1402 - Fixing 220
2025-01-27 00:54:05,668 INFO  ExportHelperExtension.cs: 1409 - Component 220 is already fixed
2025-01-27 00:54:05,668 INFO  ExportHelperExtension.cs: 1402 - Fixing 434
2025-01-27 00:54:05,669 INFO  ExportHelperExtension.cs: 1409 - Component 434 is already fixed
2025-01-27 00:54:05,669 INFO  ExportHelperExtension.cs: 1402 - Fixing 515
2025-01-27 00:54:05,669 INFO  ExportHelperExtension.cs: 1409 - Component 515 is already fixed
2025-01-27 00:54:05,670 INFO  ExportHelperExtension.cs: 1402 - Fixing 109
2025-01-27 00:54:05,670 INFO  ExportHelperExtension.cs: 1409 - Component 109 is already fixed
2025-01-27 00:54:05,670 INFO  ExportHelperExtension.cs: 1402 - Fixing 110
2025-01-27 00:54:05,670 INFO  ExportHelperExtension.cs: 1409 - Component 110 is already fixed
2025-01-27 00:54:05,671 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2025-01-27 00:54:05,671 INFO  ExportHelperExtension.cs: 1409 - Component 61 is already fixed
2025-01-27 00:54:05,671 INFO  ExportHelperExtension.cs: 1402 - Fixing 129
2025-01-27 00:54:05,672 INFO  ExportHelperExtension.cs: 1409 - Component 129 is already fixed
2025-01-27 00:54:05,672 INFO  ExportHelperExtension.cs: 1402 - Fixing 160
